incident_id,incident_url,incident_type,incident_name,incident_date_created,incident_date_extinguished,incident_date_last_update,incident_dateonly_extinguished,incident_dateonly_created,incident_is_final,is_active,incident_administrative_unit,incident_administrative_unit_url,incident_county,incident_location,incident_longitude,incident_latitude,incident_acres_burned,incident_containment,incident_control,incident_cooperating_agencies,calfire_incident,notification_desired,Fire_Duration,log_acres_burned,wind_temp,elevation,landcover,aspect,slope,uid,min_temp,max_temp,avg_temp,avg_windspeed,avg_precipitation,FIRE_NAME,ALARM_DATE,GIS_ACRES,CAUSE,Year_Started,ndvi,avg_pdsi,avg_spi30d,fuel_type,cause_description,ndmi
d805c9b9-da39-4771-965f-b3cd4c37c84b,https://www.fire.ca.gov/incidents/2014/8/17/tecolote-fire/,,tecolote,2014-08-17 14:30:00+00:00,2014-12-12 13:30:00+00:00,2014-12-12T13:30:00Z,12/12/14,8/17/14,Y,N,US Forest Service - Angeles National Forest,,Los Angeles,"18 miles north of Glendora, off Highway 39 and mile marker 28.",-117.867,34.267,274,100,,US Forest Service - Angeles National Forest,False,False,116,5.616771098,137.1881299,1083.0,52.0,167.0,28.0,d805c9b9-da39-4771-965f-b3cd4c37c84btecolote,3.9,35.5,18.83626412,7.28319209,0.027648305,tecolote,8/17/14,268.8589,9,2014,0.004585244,-3.148333351,-1.556666652,Shrubland,Miscellaneous/other,0.031209241598844528
4b281a55-65b6-43e8-bab2-3689356d82e5,https://www.fire.ca.gov/incidents/2014/8/18/way-fire/,,way,2014-08-18 14:30:00+00:00,2014-08-27 18:00:00+00:00,2014-08-27T18:00:00Z,8/27/14,8/18/14,Y,N,Kern County Fire / Sequoia National Forest ,,Kern,"north side of Hwy 155, northwest of Wofford Heights",-118.4747,35.7206,4045,100,,Kern County Fire / Sequoia National Forest ,False,False,9,8.305484018,131.6803059,1102.0,71.0,60.0,30.0,4b281a55-65b6-43e8-bab2-3689356d82e5way,16.5,33.9,25.15583333,5.234583333,0.002916667,way,8/18/14,3882.421,14,2014,0.375071144,-4.306666692,-1.649999996,Grassland,Unknown (Human),-0.04983518645167351
3b954901-aa80-4894-b330-c287d47b68be,https://www.fire.ca.gov/incidents/2014/8/24/oregon-fire/,,oregon,2014-08-24 16:36:00+00:00,2014-08-28 19:00:00+00:00,2022-10-24T11:32:37Z,8/28/14,8/24/14,Y,N,CAL FIRE Shasta-Trinity Unit,,Trinity,"off Hwy 299 at Oregon Mountain Summit, near Weaverville",-122.946,40.7412,461,100,Weaver Bally Rd open to normal traffic flow,"CAL FIRE Shasta-Trinity Unit, Shasta Co. FD, USFS, Weaverville FD, CHP, Trinity Co. Sheriff's Office, Cal OES, CDC, PG&E, Cal Trans, Junction City FPD, Post Mountain FPD, Douglas City FPD, Trinity Center FPD, Sierra Pacific Industries",True,False,4,6.135564891,130.3283757,666.0,52.0,144.0,10.0,3b954901-aa80-4894-b330-c287d47b68beoregon,15.7,35.2,25.63416667,5.084166667,0.0,oregon,8/24/14,460.5652,10,2014,0.380916604,-3.184999983,-1.98333327,Shrubland,Fireworks,0.05644134432077408
b22e378f-bfbc-40b8-aaa7-29ec6db13db1,https://www.fire.ca.gov/incidents/2014/9/10/gulch-fire/,,gulch,2014-09-10 08:30:00+00:00,2014-09-16 09:30:00+00:00,2022-10-24T11:33:11Z,9/16/14,9/10/14,Y,N,CAL FIRE Shasta-Trinity Unit,,Shasta,"On Backbone Ridge, east of Bella Vista, 15 miles northeast of Redding",-122.171,40.7101,1375,100,,"CAL FIRE Shasta-Trinity Unit, Shasta County Fire Department, Shasta County Sherriffâ€™s Office, Cal Trans, United States Forest Service, Redding Fire Department, CAL-OES, PG&E, California Department of Corrections and Rehabilitation",True,False,6,7.226936018,162.4145833,387.0,71.0,228.0,18.0,b22e378f-bfbc-40b8-aaa7-29ec6db13db1gulch,15.7,36.0,25.9,6.270833333,0.0,gulch,9/10/14,1374.703,10,2014,0.734667527,-2.87166667,-2.089999914,Grassland,Fireworks,-0.09378121048212051
d4523b72-45cf-4de2-8ccf-3905f1dc8dbd,https://www.fire.ca.gov/incidents/2014/9/12/bald-hill-3-fire/,,bald hill 3,2014-09-12 15:00:00+00:00,2014-09-15 11:00:00+00:00,2014-09-15T11:00:00Z,9/15/14,9/12/14,Y,N,Six Rivers National Forest,,Humboldt,1 mile northwest of Hoopa,-123.753,41.134,210,100,,Six Rivers National Forest,False,False,2,5.351858133,98.37639323,474.0,42.0,284.0,8.0,d4523b72-45cf-4de2-8ccf-3905f1dc8dbdbald hill 3,11.9,27.7,19.82395833,4.9625,0.0,bald hill 3,9/12/14,210.1771,10,2014,0.776909414,-2.061666608,-1.916666627,Forest,Fireworks,0.20276719331741333
ba17d495-8ce6-4a0f-a3ba-487bd877969e,https://www.fire.ca.gov/incidents/2014/10/7/dog-rock-fire/,,dog rock,2014-10-07 15:05:00+00:00,2014-10-12 18:00:00+00:00,2014-10-12T18:00:00Z,10/12/14,10/7/14,Y,N,Yosemite National Park,,Mariposa,"Hwy 140 at Indian Creek, El Portal Community",-119.7701715,37.6757624,311,100,,Yosemite National Park,False,False,5,5.743003188,159.281358,621.0,52.0,356.0,15.0,ba17d495-8ce6-4a0f-a3ba-487bd877969edog rock,16.3,32.4,24.58888889,6.477777778,0.008333333,dog rock,10/7/14,312.2894,14,2014,0.916591442,,,,Unknown (Human),0.08635267615318298
3df6ecf7-f095-483d-b1c4-2dc969d61261,https://www.fire.ca.gov/incidents/2014/9/13/king-fire/,,king,2014-09-13 16:32:00+00:00,2014-10-09 17:20:00+00:00,2014-10-09T17:20:00Z,10/9/14,9/13/14,Y,N,CAL FIRE / USFS - El Dorado National Forest,,El Dorado,Near Pollock Pines,-120.629714,38.805437,97717,100,,"CAL FIRE / USFS - El Dorado National Forest, CHP, Red Cross, Cal OES, El Dorado Irrigation District, Sacramento Municipal Utility District, Sierra Pacific Industries, PG&E, Placer County Water Agency, Placer County Sheriffs, California Conservation Corps and El Dorado County Animal Services.",True,False,26,11.48984106,133.2561205,993.0,52.0,10.0,31.0,3df6ecf7-f095-483d-b1c4-2dc969d61261king,7.8,31.6,18.6191358,7.156944444,0.037962963,king,9/13/14,97684.55,7,2014,0.070188679,-2.829999924,-1.598333319,Shrubland,Incendiary (unlawful),0.1858452558517456
b3062936-6b2f-4177-b3f6-0fc288049339,https://www.fire.ca.gov/incidents/2015/2/24/stephens-fire/,,stephens,2015-02-24 12:15:00+00:00,2015-03-02 09:00:00+00:00,2015-03-02T09:00:00Z,3/2/15,2/24/15,Y,N,Shasta-Trinity National Forest,,Siskiyou,"Approx. 18 miles northeast of McCloud, just south of Horse Peak",-121.851,41.485,200,100,,Shasta-Trinity National Forest,False,False,5,5.303304908,7.275821995,1773.0,42.0,127.0,8.0,b3062936-6b2f-4177-b3f6-0fc288049339stephens,-4.5,11.3,1.172619048,6.204761905,0.044047619,stephens,2/24/15,209.6283,5,2015,0.074133333,-1.481666664,-0.74666666,Forest,Debris/open burning,0.23765861988067627
568ea489-caa1-43c3-928a-9d0b836c0c54,https://www.fire.ca.gov/incidents/2014/9/12/silverado-fire/,,silverado,2014-09-12 10:30:00+00:00,2014-09-22 15:00:00+00:00,2014-09-22T15:00:00Z,9/22/14,9/12/14,Y,N,US Forest Service - Cleveland National Forest,,Orange,off of Silverado Canyon Road south of Corona,-117.601,33.748,968,100,,US Forest Service - Cleveland National Forest,False,False,10,6.876264612,127.5817644,560.0,52.0,138.0,22.0,568ea489-caa1-43c3-928a-9d0b836c0c54silverado,16.4,36.6,25.12613636,5.077651515,0.000378788,silverado,9/12/14,959.0129,9,2014,0.073877354,-2.581666708,-1.419999977,Shrubland,Miscellaneous/other,0.09942462295293808
614efdbb-937e-47a0-9ffd-919e5e0de436,https://www.fire.ca.gov/incidents/2014/9/14/courtney-fire/,,courtney,2014-09-14 13:36:00+00:00,2014-09-22 07:15:00+00:00,2022-10-24T11:29:00Z,9/22/14,9/14/14,Y,N,CAL FIRE Madera-Mariposa-Merced Unit,,Madera,"Courtney Lane and 7 Hills Rd, Oakhurst",-119.604124,37.311915,320,100,Soft road closure is in place for residents only on Road 426 between Summit Road and Road 223. ,CAL FIRE Madera-Mariposa-Merced Unit,True,False,7,5.771441123,132.6536413,922.0,21.0,140.0,4.0,614efdbb-937e-47a0-9ffd-919e5e0de436courtney fire,13.0,33.5,23.27824074,5.698611111,0.000462963,courtney fire,9/14/14,290.9412,5,2014,-0.004166667,-3.716666659,-1.408333371,Urban,Debris/open burning,0.08085803687572479
ad164a35-8b27-4f96-b78e-952b08a333e8,https://www.fire.ca.gov/incidents/2014/9/15/boles-fire/,,boles,2014-09-15 13:38:00+00:00,2014-10-11 18:50:00+00:00,2014-10-11T18:50:00Z,10/11/14,9/15/14,Y,N,CAL FIRE Siskiyou Unit,,Siskiyou,City of Weed,-122.37432,41.42384,516,100,,"CAL FIRE Siskiyou Unit, CHP, CAL TRANS, Pacific Power and Light, Weed City PD, Yreka PD, Mt. Shasta PD, Siskiyou County Sheriff, California Department of Corrections and Rehabilitation, California Conservation Corps, and CAL OES, United Way, and the American Red Cross.",True,False,26,6.248042875,95.02683642,1144.0,42.0,111.0,3.0,ad164a35-8b27-4f96-b78e-952b08a333e8boles,4.6,31.1,15.98333333,5.94537037,0.081790123,boles,9/15/14,516.2928,7,2014,0.55638166,-4.623333375,-1.754999995,Forest,Incendiary (unlawful),0.050092875957489014
7e60b4f7-8497-4155-9879-a3198b2ce696,https://www.fire.ca.gov/incidents/2014/9/14/irene-fire/,,irene,2014-09-14 09:15:00+00:00,2014-09-17 18:45:00+00:00,2014-09-17T18:45:00Z,9/17/14,9/14/14,Y,N,US Forest Service - El Dorado National Forest,,El Dorado,Mokelumne Wilderness,-120.028,38.59,94,100,,US Forest Service - El Dorado National Forest,False,False,3,4.553876892,162.3296712,2209.0,52.0,223.0,29.0,7e60b4f7-8497-4155-9879-a3198b2ce696irene,9.0,24.3,16.534375,9.817708333,0.005208333,irene,9/14/14,94.21658,1,2014,0.204425711,-2.846666614,-1.581666658,Shrubland,Natural,0.07329165935516357
8e3c0b14-01e5-4c41-8641-ff987ac10ad9,https://www.fire.ca.gov/incidents/2015/4/18/highway-fire/,,highway,2015-04-18 18:12:00+00:00,2015-04-24 07:30:00+00:00,2015-04-24T07:30:00Z,4/24/15,4/18/15,Y,N,CAL FIRE/Riverside County Fire,,Riverside,at Hwy 71/Hwy 91 near the Prado Basin,-117.642759,33.884313,1049,100,,"CAL FIRE/Riverside County Fire, City of Corona Fire, American Red Cross, CAL FIRE/Riverside, CAL FIRE/San Bernardino, CAL FIRE/San Diego, CalEMA, Chino Valley Independent Fire District, City of Corona FD, Orange County Fire Authority, Pechanga FD, Riverside City FD, Riverside County Fire Department, Riverside County Sheriffâ€™s Office, CHP, Riverside Co. Animal Control.",True,False,5,6.956545443,140.5364307,146.0,23.0,90.0,4.0,8e3c0b14-01e5-4c41-8641-ff987ac10ad9highway,9.9,29.3,17.21607143,8.163095238,0.01547619,highway,4/18/15,1048.689,4,2015,0.015883978,-1.306666672,-0.149999993,Urban,Recreation/cultural activities,-0.015719186514616013
7934d7bb-15e1-4217-8fa1-552e4f3d8091,https://www.fire.ca.gov/incidents/2015/6/17/fork-fire/,,fork,2015-06-17 12:50:00+00:00,2015-06-17 18:30:00+00:00,2015-06-17T18:30:00Z,6/17/15,6/17/15,Y,N,CAL FIRE Tehama-Glenn Unit,,Tehama,"Off Lowery Rd, north of Paskenta",-122.552,40.0133,55,100,,CAL FIRE Tehama-Glenn Unit,True,False,0,4.025351691,151.9767708,246.0,71.0,233.0,2.0,7934d7bb-15e1-4217-8fa1-552e4f3d8091fork,18.2,37.1,28.925,5.254166667,0.0,fork,6/17/15,54.29841,9,2015,0.473053892,2.241666655,-0.910000004,Grassland,Miscellaneous/other,0.14715968072414398
fc2ea6bf-e925-49f9-8390-9997c01b612d,https://www.fire.ca.gov/incidents/2015/6/17/wildcat-fire/,,wildcat,2015-06-17 17:03:00+00:00,2015-06-19 17:45:00+00:00,2015-06-19T17:45:00Z,6/19/15,6/17/15,Y,N,CAL FIRE San Diego Unit,,San Diego,"Wildcat Canyon Rd and Barona Rd, east of Fernbrook",-116.8534,32.9421,171,100,,CAL FIRE San Diego Unit,True,False,2,5.147494477,128.3063194,425.0,21.0,180.0,5.0,fc2ea6bf-e925-49f9-8390-9997c01b612dwildcat,16.0,32.6,23.70555556,5.4125,0.0,wildcat,6/17/15,170.9495,14,2015,0.04414003,-2.403333426,-0.068333331,Urban,Unknown (Human),-0.05874652415513992
17616590-ce26-4c73-bf81-70d338d027ce,https://www.fire.ca.gov/incidents/2015/6/17/lake-fire/,,lake,2015-06-17 15:52:00+00:00,2015-08-01 22:15:00+00:00,2015-08-01T22:15:00Z,8/1/15,6/17/15,Y,N,CAL FIRE / San Bernardino National Forest / San Bernardino County Fire/ San Bernardino County Sheriffs,,San Bernardino,"Off Hwy 38, south of Big Bear Lake",-116.8927778,34.16027778,31359,100,,CAL FIRE / San Bernardino National Forest / San Bernardino County Fire/ San Bernardino County Sheriffs,True,False,45,10.35328847,142.7488176,2081.0,42.0,321.0,7.0,17616590-ce26-4c73-bf81-70d338d027celake,8.3,32.9,20.32771739,7.022373188,0.042663043,lake,6/17/15,31284.44,9,2015,0.002985075,-1.148333351,-0.396666668,Forest,Miscellaneous/other,0.06923500448465347
b5fa450f-9b84-4d90-9956-bda9dfe32f28,https://www.fire.ca.gov/incidents/2015/6/18/cook-fire/,,cook,2015-06-18 13:07:00+00:00,2015-06-22 11:45:00+00:00,2015-06-22T11:45:00Z,6/22/15,6/18/15,Y,N,CAL FIRE Nevada-Yuba-Placer Unit,,Yuba,"UC Field Station, Scott Forbes Road",-121.26471,39.2688,158,100,,"CAL FIRE Nevada-Yuba-Placer Unit, CAL FIRE, Yuba County Sheriff's Department, Dobbins Fire, Loma Rica Fire, Browns Valley Fire, CHP, Bi-County Ambulance",True,False,3,5.068904202,249.8655153,173.0,52.0,240.0,20.0,b5fa450f-9b84-4d90-9956-bda9dfe32f28cook,14.6,35.0,25.51166667,9.794166667,0.0,cook,6/18/15,139.9756,18,2015,0.662014563,-0.915000012,-1.108333314,Shrubland,Unknown,0.031171804293990135
fa8ba2dd-c9f7-454a-870b-1b39c0d8b31a,https://www.fire.ca.gov/incidents/2015/6/18/corrine-fire/,,corrine,2015-06-18 21:00:00+00:00,2015-06-25 18:45:00+00:00,2022-10-24T11:16:25Z,6/25/15,6/18/15,Y,N,CAL FIRE Madera-Mariposa-Merced Unit,,Madera,"Road 222 and Tunoi Place, north of Auberry",-119.523943,37.165767,920,100,,"CAL FIRE Madera-Mariposa-Merced Unit, CAL FIRE, USFS, Madera County Fire Department, Madera County Sheriffâ€™s Department, PG&E, Red Cross, CAL OES, CHP and additional resources from the central valley.",True,False,6,6.825460036,161.0023047,475.0,71.0,205.0,8.0,fa8ba2dd-c9f7-454a-870b-1b39c0d8b31acorrine,14.3,37.2,26.3578125,6.108333333,0.0,corrine,6/18/15,921.6489,11,2015,0.006785411,-3.469999989,-1.165000021,Grassland,Power generation/transmission,0.016316622495651245
0f537c6f-8a74-48f4-9fbf-ad00942ffba0,https://www.fire.ca.gov/incidents/2015/6/21/red-fire/,,red,2015-06-21 12:08:00+00:00,2015-06-23 18:25:00+00:00,2015-06-23T18:25:00Z,6/23/15,6/21/15,Y,N,CAL FIRE Madera-Mariposa-Merced Unit,,Madera,"Red Tail Road and Road 211, south of O'Neal",-119.6958,37.072561,135,100,,CAL FIRE Madera-Mariposa-Merced Unit,True,False,2,4.912654886,239.3759163,229.0,71.0,220.0,4.0,0f537c6f-8a74-48f4-9fbf-ad00942ffba0red,16.0,37.3,26.99305556,8.868055556,0.0,red,6/21/15,134.0251,5,2015,0.040816327,-3.100000024,-1.128333336,Grassland,Debris/open burning,0.039647575467824936
470d19d4-384d-497a-9770-cd2e2a3f3196,https://www.fire.ca.gov/incidents/2015/6/19/washington-fire/,,washington,2015-06-19 19:00:00+00:00,2015-06-22 12:05:00+00:00,2015-06-22T12:05:00Z,6/22/15,6/19/15,Y,N,US Forest Service - Humboldt - Toiyabe National Forest,,Alpine,south of Markleeville,-119.751944,38.598056,0,100,,US Forest Service - Humboldt - Toiyabe National Forest,False,False,2,0.0,163.8633496,2354.0,42.0,342.0,12.0,470d19d4-384d-497a-9770-cd2e2a3f3196washington,5.3,24.8,14.909375,10.990625,0.0,washington,6/19/15,17779.54,1,2015,0.126682392,-2.573333343,-1.241666635,Forest,Natural,0.11279664188623428
e61d1b0b-4f19-460a-a6ac-e83a6e0a05a9,https://www.fire.ca.gov/incidents/2015/6/24/calgrove-fire/,,calgrove,2015-06-24 13:22:00+00:00,2015-06-26 17:00:00+00:00,2015-06-26T17:00:00Z,6/26/15,6/24/15,Y,N,Los Angeles County Fire ,,Los Angeles,"Southbound Interstate 5, North of Calgrove, Santa Clarita ",-118.535793,34.361007,415,100,,Los Angeles County Fire ,False,False,2,6.03068526,150.2162423,462.0,52.0,283.0,8.0,e61d1b0b-4f19-460a-a6ac-e83a6e0a05a9calgrove,19.1,34.1,25.90555556,5.798611111,0.0,calgrove,6/24/15,364.396,14,2015,-0.026305457,-2.195000052,-0.011666665,Shrubland,Unknown (Human),0.11477219313383102
ff28ce24-a13b-4903-85de-faec825de35b,https://www.fire.ca.gov/incidents/2015/6/25/sterling-fire/,,sterling,2015-06-25 18:30:00+00:00,2015-06-29 09:00:00+00:00,2015-06-29T09:00:00Z,6/29/15,6/25/15,Y,N,San Bernardino National Forest,,San Bernardino,Sterling Avenue x Foothill Drive East,-117.243878,34.165974,100,100,,San Bernardino National Forest,False,False,3,4.615120517,129.5126875,503.0,52.0,265.0,11.0,ff28ce24-a13b-4903-85de-faec825de35bsterling,18.9,36.8,28.5375,4.538333333,0.0,sterling,6/25/15,118.0251,9,2015,0.006101695,-1.953333318,-0.503333334,Shrubland,Miscellaneous/other,-0.03938828408718109
8d5b00c1-0ec0-43bb-a03e-822d5fe2af52,https://www.fire.ca.gov/incidents/2015/7/4/black-fire/,,black,2015-07-04 16:33:00+00:00,2015-07-04 20:15:00+00:00,2015-07-04T20:15:00Z,7/4/15,7/4/15,Y,N,CAL FIRE Tehama-Glenn Unit,,Tehama,"off Black Butte Rd, near Black Butte Lake",-122.3638,39.8448,170,100,,CAL FIRE Tehama-Glenn Unit,True,False,0,5.141663557,217.8392708,172.0,71.0,12.0,6.0,8d5b00c1-0ec0-43bb-a03e-822d5fe2af52black,24.5,38.7,31.325,6.954166667,0.0,black,7/4/15,163.283,14,2015,0.800313643,1.946666678,-0.801666694,Grassland,Unknown (Human),-0.10411727428436279
58dda3b8-3643-4f73-bee0-0a4cae0cb079,https://www.fire.ca.gov/incidents/2015/7/4/soda-fire/,,soda,2015-07-04 15:30:00+00:00,2015-07-05 09:00:00+00:00,2015-07-05T09:00:00Z,7/5/15,7/4/15,Y,N,CAL FIRE Mendocino Unit,,Mendocino,"off Hwy 253, 4 miles northeast of Boonville (Mendocino County).",-123.303,39.0263,23,100,,CAL FIRE Mendocino Unit,True,False,0,3.17805383,115.5715799,478.0,43.0,350.0,14.0,58dda3b8-3643-4f73-bee0-0a4cae0cb079soda,13.9,28.4,20.69166667,5.585416667,0.0,soda,7/4/15,28.01054,10,2015,0.413937867,-1.439999998,-0.965000028,Forest,Fireworks,0.10562503337860107
598a3d54-ce60-466e-b44f-0e7c8f9e4ff5,https://www.fire.ca.gov/incidents/2015/7/10/deer-fire/,,deer,2015-07-10 12:41:00+00:00,2015-07-15 07:00:00+00:00,2015-07-15T07:00:00Z,7/15/15,7/10/15,Y,N,CAL FIRE San Luis Obispo Unit,,San Luis Obispo,southwest of Lake Nacimiento ,-121.0157,35.7183,95,100,,CAL FIRE San Luis Obispo Unit,True,False,4,4.564348191,154.4796296,313.0,71.0,129.0,10.0,598a3d54-ce60-466e-b44f-0e7c8f9e4ff5deer,14.4,30.7,21.15555556,7.302083333,0.0,deer,7/10/15,94.62711,4,2015,0.0272984,-1.936666628,-0.940000022,Grassland,Recreation/cultural activities,0.04500608146190643
48284911-67cd-4394-8aad-053d3b2cf5db,https://www.fire.ca.gov/incidents/2015/7/12/spider-fire/,,spider,2015-07-12 13:52:00+00:00,2015-07-12 19:48:00+00:00,2015-07-12T19:48:00Z,7/12/15,7/12/15,Y,N,CAL FIRE Riverside County Fire,,Riverside,"San Timoteo Canyon Rd and Redlands Blvd, northeast of Moreno Valley",-117.43942,33.986204,21,100,,"CAL FIRE Riverside County Fire, CAL FIRE/Riverside, CAL FIRE/San Bernardino, March ARB, Riverside County Fire Department",True,False,0,3.091042453,131.2796875,308.0,23.0,122.0,5.0,48284911-67cd-4394-8aad-053d3b2cf5dbspider,16.1,31.5,22.425,5.854166667,0.0,spider,7/12/15,35.20248,14,2015,0.007156309,1.399999996,-0.203333341,Urban,Unknown (Human),0.041973426938056946
98b0706c-ac34-4d9a-9ceb-55996099daed,https://www.fire.ca.gov/incidents/2015/7/16/lake-fire/,,lake,2015-07-16 11:30:00+00:00,2015-07-17 15:15:00+00:00,2015-07-17T15:15:00Z,7/17/15,7/16/15,Y,N,CAL FIRE San Diego Unit,,San Diego,"off Highway 76, near Moretti Junction, near Lake Henshaw",-116.73472,33.21407,25,100,,CAL FIRE San Diego Unit,True,False,1,3.258096538,141.6871224,820.0,71.0,141.0,4.0,98b0706c-ac34-4d9a-9ceb-55996099daedlake 3,12.9,32.4,22.39375,6.327083333,0.0,lake 3,7/16/15,23.97301,14,2015,0.026903785,-3.803333282,-0.221666665,Grassland,Unknown (Human),0.03816419839859009
3d81d2e5-d6e5-4368-864b-a9e29e7e5022,https://www.fire.ca.gov/incidents/2015/7/17/north-fire/,,north,2015-07-17 14:33:00+00:00,2015-07-21 07:00:00+00:00,2015-07-21T07:00:00Z,7/21/15,7/17/15,Y,N,CAL FIRE San Bernardino Unit/ San Bernardino National Forest / San Bernardino County Fire ,,San Bernardino,"off Interstate 15, south of Oaks Hills, in the Cajon Pass area",-117.478,34.339,4250,100,Hwy 15 open,CAL FIRE San Bernardino Unit/ San Bernardino National Forest / San Bernardino County Fire ,True,False,3,8.354909528,144.770825,1091.0,71.0,112.0,5.0,3d81d2e5-d6e5-4368-864b-a9e29e7e5022north,16.3,32.8,22.1475,6.536666667,0.2375,north,7/17/15,4249.093,9,2015,0.000471921,-1.988333285,-0.154999994,Grassland,Miscellaneous/other,-0.022623341530561447
0c9948a7-98ad-4b42-888e-a7c2a4f536fa,https://www.fire.ca.gov/incidents/2015/7/17/pines-fire/,,pines,2015-07-17 21:30:00+00:00,2015-08-04 08:15:00+00:00,2015-08-04T08:15:00Z,8/4/15,7/17/15,Y,N,USFS - Angeles National Forest ,,Los Angeles,Angeles Crest Highway (Hwy 2) north of Wrightwood and near Big Pines,-117.683,34.367,200,100,,USFS - Angeles National Forest ,False,False,17,5.303304908,89.5981855,2175.0,42.0,315.0,20.0,0c9948a7-98ad-4b42-888e-a7c2a4f536fapines,10.1,27.2,17.18837719,5.212719298,0.056578947,pines,7/17/15,174.9406,9,2015,0.12039312,-1.488333325,-0.168333332,Forest,Miscellaneous/other,0.1261531561613083
296fc88f-e646-4c89-9b46-3ac0f88ff910,https://www.fire.ca.gov/incidents/2015/7/20/betabel-fire/,,betabel,2015-07-20 13:23:00+00:00,2015-07-20 15:30:00+00:00,2015-07-20T15:30:00Z,7/20/15,7/20/15,Y,N,CAL FIRE San Benito-Monterey Unit,,San Benito,"off Hwy 101 between Anzar Rd & Hwy 156, in Aromas",-121.5681,36.8727,25,100,,CAL FIRE San Benito-Monterey Unit,True,False,0,3.258096538,178.0388889,118.0,71.0,217.0,6.0,296fc88f-e646-4c89-9b46-3ac0f88ff910betabel,19.1,29.9,24.33333333,7.316666667,0.0,betabel,7/20/15,56.30732,2,2015,0.75,-2.088333329,-0.910000003,Grassland,Equipment/vehicles,-0.062439192086458206
9e2f6af4-ea45-4163-b6a1-e1fe9571fda3,https://www.fire.ca.gov/incidents/2015/7/21/triple-fire/,,triple,2015-07-21 12:35:00+00:00,2015-07-26 10:30:00+00:00,2015-07-26T10:30:00Z,7/26/15,7/21/15,Y,N,CAL FIRE Tulare Unit,,Tulare,"Globe Dr and Mountain Rd, Springville",-118.824235,36.085212,430,100,,CAL FIRE Tulare Unit,True,False,4,6.06610809,175.4166435,275.0,21.0,212.0,2.0,9e2f6af4-ea45-4163-b6a1-e1fe9571fda3triple fire,19.4,33.6,26.71319444,6.566666667,0.003472222,triple fire,7/21/15,427.9607,1,2015,-0.039354839,-3.436666648,-1.061666655,Urban,Natural,-0.04689682275056839
098eb80f-1ecb-489d-baef-1440fa0e98d6,https://www.fire.ca.gov/incidents/2015/7/21/dorris-fire/,,dorris,2015-07-21 17:00:00+00:00,2015-07-22 17:00:00+00:00,2015-07-22T17:00:00Z,7/22/15,7/21/15,Y,N,CAL FIRE Siskiyou Unit,,Siskiyou,"Off Hwy 161 & Hwy 97, northeast of Dorris",-121.891226,41.999341,24,100,"Hwy 97 closed, Stateline Hwy 161 open with traffic control.","CAL FIRE Siskiyou Unit, SISKIYOU COUNTY SHERIFFâ€™S DEPARTMENT, CHP, DORRIS FIRE, BUTTE VALLEY FIRE, KLAMATH NATIONAL FOREST",True,False,1,3.218875825,155.1751736,1271.0,52.0,61.0,6.0,098eb80f-1ecb-489d-baef-1440fa0e98d6dorris,13.2,29.7,21.58333333,7.189583333,0.0625,dorris,7/21/15,28.19277,1,2015,0.323092678,1.701666633,-0.486666656,Shrubland,Natural,0.03505053371191025
c2279826-dc2f-4eb5-9d3b-3d03eb0b139f,https://www.fire.ca.gov/incidents/2015/7/22/wragg-fire/,Wildfire,wragg,2015-07-22 14:24:00+00:00,2015-08-05 17:30:00+00:00,2022-10-24T11:17:51Z,8/5/15,7/22/15,Y,N,CAL FIRE Sonoma-Lake-Napa Unit,,Napa,"Off of Hwy 128 near Greaves Rd, Lake Berryessa",-122.1145,38.4994,8051,100,All road open to normal traffic.,"CAL FIRE Sonoma-Lake-Napa Unit, CAL FIRE, Napa County Fire, Winters FPD, Vacaville FPD, Vacaville City Fire, City of Winters, Napa County Sheriff, Solano County Sheriff, Yolo County Sheriff, CHP, Red Cross, PG&E, Napa County Road Department, CDCR, CalOES, Salvation Army, CCC, BLM, CalTrans, Air Resources Board, Bureau of Reclamation, Yocha Dehe Wintun Nation, and CAL FIRE Incident Management Team 6",True,False,14,8.993675787,162.4405968,279.0,52.0,198.0,21.0,c2279826-dc2f-4eb5-9d3b-3d03eb0b139fwragg ,13.5,38.7,23.38583333,6.946111111,0.0,wragg ,7/22/15,8049.334,10,2015,0.528937518,-1.25,-0.993333336,Shrubland,Fireworks,-0.057414982467889786
ee7ec0f0-4f5d-4fe1-b2fa-bc15f91519b3,https://www.fire.ca.gov/incidents/2015/7/22/baxter-fire/,,baxter,2015-07-22 18:17:00+00:00,2015-07-22 19:50:00+00:00,2015-07-22T19:50:00Z,7/22/15,7/22/15,Y,N,CAL FIRE Nevada Yuba Placer Unit,,Placer,"Baxter Grade Rd, 3 miles West of Auburn",-121.1548,38.9361,26,100,,CAL FIRE Nevada Yuba Placer Unit,True,False,0,3.295836866,354.4844444,294.0,52.0,43.0,18.0,ee7ec0f0-4f5d-4fe1-b2fa-bc15f91519b3baxter,19.1,33.4,25.06666667,14.14166667,0.0,baxter,7/22/15,21.7492,14,2015,0.764705882,-0.953333328,-1.123333315,Shrubland,Unknown (Human),0.15727663040161133
